seed,seed_label,agent_count,agent_count_label,update,risk_cycle_label,episodes,train_realized_cost,train_effective_cost,train_decisions,teacher_regret_updates,teacher_positive_regret_mass,teacher_max_positive_increment,deep_regret_loss,deep_regret_buffer_size,deep_strategy_loss,deep_strategy_buffer_size,deep_teacher_regret_trained,deep_teacher_strategy_trained,eval_realized_cost_mean,eval_realized_cost_std,eval_effective_cost_mean,eval_effective_cost_std,ce_mean_positive_regret,ce_max_agent_regret,ce_ucb95,ce_stability_band,epsilon_ce_ex_post,num_eval_decisions,teacher_confidence_mean,risk_alpha_0p00_ce_mean_positive_regret,risk_alpha_0p00_ce_ucb95,risk_alpha_0p00_ce_max_agent_regret,risk_alpha_0p00_num_eval_decisions,risk_alpha_0p00_eval_realized_cost_mean,risk_alpha_0p00_eval_effective_cost_mean,risk_alpha_0p20_ce_mean_positive_regret,risk_alpha_0p20_ce_ucb95,risk_alpha_0p20_ce_max_agent_regret,risk_alpha_0p20_num_eval_decisions,risk_alpha_0p20_eval_realized_cost_mean,risk_alpha_0p20_eval_effective_cost_mean,risk_alpha_0p60_ce_mean_positive_regret,risk_alpha_0p60_ce_ucb95,risk_alpha_0p60_ce_max_agent_regret,risk_alpha_0p60_num_eval_decisions,risk_alpha_0p60_eval_realized_cost_mean,risk_alpha_0p60_eval_effective_cost_mean,risk_alpha_1p00_ce_mean_positive_regret,risk_alpha_1p00_ce_ucb95,risk_alpha_1p00_ce_max_agent_regret,risk_alpha_1p00_num_eval_decisions,risk_alpha_1p00_eval_realized_cost_mean,risk_alpha_1p00_eval_effective_cost_mean,loss,policy_loss,value_loss,entropy,distill_loss,distill_active_fraction,shared_teacher_snapshot,teacher_training_active,teacher_best_ce_ucb95,teacher_best_snapshot_update,teacher_freeze_update,teacher_freeze_reason_code,mode,graph_size,topology,widths,num_nodes,num_edges,teacher_behavior_beta_base,teacher_behavior_beta_floor,teacher_behavior_beta_mean,teacher_beta_floor_applied_fraction,teacher_mix_active_fraction,teacher_confidence_std,teacher_student_js_mean,branching_fraction,distill_gate_mean,distill_gate_active_fraction,distill_branching_active_fraction,teacher_cf_advantage_mean,teacher_cf_advantage_positive_fraction,teacher_eval_realized_cost_mean,teacher_eval_effective_cost_mean,teacher_eval_ce_mean_positive_regret,teacher_eval_ce_ucb95,teacher_eval_confidence_mean,teacher_eval_risk_alpha_0p00_ce_mean_positive_regret,teacher_eval_risk_alpha_0p00_ce_ucb95,teacher_eval_risk_alpha_0p00_ce_max_agent_regret,teacher_eval_risk_alpha_0p00_num_eval_decisions,teacher_eval_risk_alpha_0p00_eval_realized_cost_mean,teacher_eval_risk_alpha_0p00_eval_effective_cost_mean,teacher_eval_risk_alpha_0p20_ce_mean_positive_regret,teacher_eval_risk_alpha_0p20_ce_ucb95,teacher_eval_risk_alpha_0p20_ce_max_agent_regret,teacher_eval_risk_alpha_0p20_num_eval_decisions,teacher_eval_risk_alpha_0p20_eval_realized_cost_mean,teacher_eval_risk_alpha_0p20_eval_effective_cost_mean,teacher_eval_risk_alpha_0p60_ce_mean_positive_regret,teacher_eval_risk_alpha_0p60_ce_ucb95,teacher_eval_risk_alpha_0p60_ce_max_agent_regret,teacher_eval_risk_alpha_0p60_num_eval_decisions,teacher_eval_risk_alpha_0p60_eval_realized_cost_mean,teacher_eval_risk_alpha_0p60_eval_effective_cost_mean,teacher_eval_risk_alpha_1p00_ce_mean_positive_regret,teacher_eval_risk_alpha_1p00_ce_ucb95,teacher_eval_risk_alpha_1p00_ce_max_agent_regret,teacher_eval_risk_alpha_1p00_num_eval_decisions,teacher_eval_risk_alpha_1p00_eval_realized_cost_mean,teacher_eval_risk_alpha_1p00_eval_effective_cost_mean,teacher_snapshot_shared,guided_step,guided_total,distill_lambda_current,hybrid_use_distill,hybrid_stage
123.0,seed_123,5.0,N_5,5000.0,0.00|0.20|0.60|1.00,1.0,41.4319179231543,42.595842475000005,20.0,,,,,,,,,,46.29083125520882,2.55403425085318,46.281370525,0.9345166628732146,0.008340584448443853,0.012477462136474307,0.011557221678392323,0.0393550254818151,0.0,62.0,0.23767772354653066,0.012477462136474307,0.017946236493273315,0.012477462136474307,24.0,18.906274581480094,18.888333333333335,0.0067943726860584495,0.015129902499017071,0.0067943726860584495,12.0,8.96537845422164,8.513312475000001,0.005276971151024489,0.011821682796211326,0.005276971151024489,12.0,8.151614347313496,8.487396425,0.005200072748795735,0.010517372432064622,0.005200072748795735,14.0,10.267563872193595,10.392328291666667,0.14280474558472633,-0.006661804718897102,0.3053659126162529,0.3216404765844345,0.0,0.0,,0.0,0.007085308456733085,5000.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.26374552813233004,0.13778175305821164,0.75,0.18105341554727125,0.25,0.25,0.0018832983502795775,0.25,54.12521275814046,55.60771903333333,0.011478142372980756,0.01534131353822421,0.2532452066550516,0.009013847539393896,0.01435298080673911,0.00930666373503454,25.0,20.070316695943216,20.726833333333335,0.012432489182206605,0.02119355657408306,0.012432489182206605,13.0,11.364651258087363,11.565786066666666,0.010286994841946458,0.01905865096007744,0.010286994841946458,13.0,11.282800325724713,10.972642466666665,0.016453971620917784,0.02694119074313206,0.016453971620917784,13.0,11.407444478385164,12.342457166666668,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
256.0,seed_256,5.0,N_5,5000.0,0.00|0.20|0.60|1.00,1.0,40.74722246971823,42.178309875,20.0,,,,,,,,,,44.38172106797921,2.9293453915064114,44.194035383333336,1.1937978794157806,0.005145803740307212,0.00804563908357176,0.007115936491459529,0.02487080791844809,0.0,62.0,0.24851809880055384,0.002679235140879901,0.005110462929174296,0.004438511859428757,25.0,15.618500775558587,16.024833333333333,0.005313160445653772,0.009560112319891335,0.005313160445653772,13.0,9.52607813073915,9.370541783333334,0.00804563908357176,0.013346624728455237,0.00804563908357176,12.0,10.160532279388375,9.443871891666667,0.007203349881724129,0.012309450377921695,0.007203349881724129,12.0,9.076609882293093,9.354788375,0.41242044419050217,-0.00040518418099999565,0.8346562534570694,0.45024941116571426,0.0,0.0,,0.0,0.010817938557954463,5000.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.255424641379319,0.1134074390338808,0.75,0.19419920763017523,0.35,0.35,0.0023036297966612597,0.35,42.4333098830715,44.068501675,0.0041077725335969375,0.005898992130451498,0.2469737814486272,0.004266655852957954,0.007298353315086069,0.004977214341250719,26.0,18.99609818184635,18.266000000000002,0.007490331868896386,0.012691796496699501,0.007490331868896386,12.0,7.891850348069446,8.654376708333333,0.00311031015471095,0.006064470361732062,0.00311031015471095,12.0,8.415808838426244,8.904770758333333,0.0013784283852346074,0.0033587101670953575,0.0013784283852346074,12.0,7.129552514729462,8.243354208333333,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
42.0,seed_42,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,281.09445943842843,295.039007225,86.0,,,,,,,,,,289.8824593650149,22.22813839848746,296.6967345333333,10.279601458586978,0.011039401505485078,0.01764274275690448,0.012803821807799192,0.05282873221650643,0.0,253.0,0.0719968123027549,0.012307304950868637,0.01615095907150624,0.014718892038197921,62.0,69.99728478750224,71.9245,0.011790849007440108,0.015594946805203543,0.01593318918639548,63.0,68.02218132726536,71.59550595,0.012389803569318843,0.01605955000184555,0.01764274275690448,65.0,79.38214069928489,79.81747966666666,0.007646904039038377,0.010241860701068634,0.008847808139308426,63.0,72.48085255096241,73.35924891666669,0.811889261007309,-0.00047705234498796045,1.6395088732242584,0.738814190030098,0.0,0.0,,0.0,0.007526816221756904,2500.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.0903864099136666,0.018917942337365663,0.7441860465116279,0.05517185620706408,0.20930232558139536,0.20930232558139536,0.0006223402165073973,0.20930232558139536,280.67241430607146,289.15202512499997,0.008957530591864552,0.010352123966271498,0.06768898756444398,0.008457544998877782,0.011173714520120257,0.011162738450735609,63.0,68.58954110682457,70.41050000000001,0.008512480750651951,0.011303539489545702,0.013595092785253702,64.0,68.73169282502084,72.31547954166668,0.009934883180408643,0.012797431932749164,0.015434823073934088,63.0,74.24302907194277,74.023920625,0.008931870416340281,0.01176912108037524,0.011890677197240788,62.0,69.10815130228325,72.40212495833335,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
123.0,seed_123,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,284.5676137627004,298.609271975,80.0,,,,,,,,,,301.87625118551074,29.654740114897816,304.72155723333333,26.441408829385733,0.009518182656812584,0.015838836947401822,0.011190361872314527,0.05837112409841272,0.0,260.0,0.055865239474409044,0.008431078182760362,0.011537723461229787,0.014596224582695331,69.0,82.22345347846453,77.37083333333334,0.008084646179344955,0.011512256485884427,0.013577957815369099,63.0,66.13723204739738,68.90269686666666,0.012678791700180582,0.016478407697843728,0.015838836947401822,61.0,75.29398720067194,79.24304803333332,0.009108120793299387,0.012156321464011398,0.012990184686129166,67.0,78.22157845897691,79.204979,1.1305798888206482,-0.001450201129773454,2.279367208480835,0.7653517127037048,0.0,0.0,,0.0,0.006829407546028513,4000.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.05592633114455576,0.010387047044603357,0.75,0.008479506019028074,0.15,0.15,0.00026389405767302085,0.15,277.44064995130515,283.35036368333334,0.008642253686691108,0.010205298651919449,0.0641440788708535,0.008150570932283142,0.01128712301563854,0.010699728937318973,63.0,70.89037927333025,68.87716666666667,0.010118883791755054,0.013415517008309513,0.013200721245252484,62.0,68.43648698617115,72.07941777500001,0.008254428704999357,0.01122347470130172,0.011827098655053799,61.0,69.80859795647929,70.02752915833334,0.008046806443093274,0.011181571365529245,0.01504604914857861,62.0,68.30518573532446,72.36625008333333,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
256.0,seed_256,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,258.2577069675915,265.111768675,82.0,,,,,,,,,,282.7325583810511,2.753254939439865,287.7282409916667,9.793874378909695,0.007588923394017877,0.011686652355809278,0.00877914330135569,0.041100069504267235,0.0,252.0,0.1401207045390473,0.00550007197054452,0.007379637098622181,0.008115294016975208,65.0,71.28940793173162,71.63516666666666,0.007940983818748156,0.010377469017890741,0.011180228955804153,62.0,70.15265020096368,73.46278243333332,0.009272094927271898,0.011977469028010777,0.010108486834572904,63.0,70.68984027023062,72.64781434999999,0.007716468387525741,0.010131577821062112,0.011686652355809278,62.0,70.60065997812522,69.98247754166668,0.559310793876648,-0.0009317205560090969,1.1345423758029938,0.7028657048940659,0.0,0.0,,0.0,0.006061891796825796,5000.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.16647190233072412,0.03326847086495224,0.7682926829268293,0.12476211906780418,0.4024390243902439,0.4024390243902439,0.0011874116985904483,0.4024390243902439,275.80739531105104,283.25536665833334,0.006586528077762827,0.007792344398770102,0.15095927111247048,0.005852680774008825,0.008137986836849211,0.007167112382635168,65.0,67.82201620969072,68.60616666666667,0.005381554374980012,0.007654466258217196,0.007849727686232265,64.0,64.68811689040233,66.62282525833334,0.008273849930674695,0.010967430184991304,0.010663660466158268,63.0,72.7525973635151,74.939463775,0.006885191222741255,0.00926055124275971,0.009133910737314416,62.0,70.54466484744286,73.08691095833335,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
42.0,seed_42,50.0,N_50,5000.0,0.00|0.20|0.60|1.00,1.0,1161.2882805079357,1205.373592275,200.0,,,,,,,,,,1125.8282694771924,46.72753588636564,1157.3386909916667,47.10260930868462,0.00529449612546308,0.0077271729277614476,0.005844736869920891,0.02163142910867507,0.0,625.0,0.03909020902006532,0.005435519013717362,0.006459587989584747,0.0077271729277614476,162.0,293.1170392972885,297.09633333333335,0.004582381166373035,0.005592537542690751,0.006773742363088149,157.0,287.25996987435036,295.94131590833337,0.005563446552427669,0.006726223039322869,0.00741719077654583,154.0,275.2841601743729,281.3063654166667,0.005607245960511746,0.006814623363509482,0.007322897669018429,152.0,270.1671001311807,282.99467633333336,3.4513419568538666,-0.013342320220544934,6.944511413574219,0.7571387737989426,0.0,0.0,,0.0,0.0064626106841683155,1500.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.03401380314718199,0.011253053879808588,0.75,0.005339207847257763,0.085,0.085,0.00018917702672644184,0.085,1180.5665702678587,1218.5978499583332,0.00552725029797662,0.006105872224406686,0.037077342213191124,0.005531603600409385,0.00659955883202213,0.006875534464703244,161.0,309.790916220439,312.5123333333334,0.00523061173129747,0.006336629292365643,0.006880359595091552,159.0,310.1625175428082,314.4753776750001,0.005828699632718442,0.007068820931276134,0.007796960776659458,146.0,286.404112477894,298.23642990833326,0.005543824943503673,0.0067798998402626865,0.008368764815187465,148.0,274.2090240267177,293.37370904166664,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
123.0,seed_123,50.0,N_50,5000.0,0.00|0.20|0.60|1.00,1.0,1487.8129860086126,1503.420428575,225.0,,,,,,,,,,1196.6677882522547,69.35436763856998,1225.451360941667,74.96558923181983,0.007076693563286556,0.013137528306240353,0.008042445577636038,0.05727395579388147,0.0,623.0,0.04305472878697786,0.006733211127171362,0.008610179878579703,0.012213308826305435,161.0,303.30742521725887,306.5036666666668,0.00567870872526025,0.007244084094405762,0.010279401560811044,163.0,309.918624209012,311.8568369666669,0.00844904858010399,0.010623425130233644,0.013137528306240353,149.0,291.281270060176,301.4591316416667,0.0076013022520001325,0.009707716763029894,0.011854738392700384,150.0,292.16046876580776,305.6317256666667,38.95584487915039,0.006284237373620272,77.91232872009277,0.6603677868843079,0.0,0.0,,0.0,0.005482556323451445,3500.0,5000.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.048704053516490334,0.011530606423177072,0.6666666666666666,0.023294264749836535,0.27555555555555555,0.27555555555555555,0.0006459434722900129,0.27555555555555555,1208.0681227974267,1234.8367817166666,0.0047912363364672325,0.005352039827359742,0.047104909543809075,0.004671237039718459,0.005762997977991126,0.008742610046122036,164.0,322.69481350468953,321.3541666666667,0.004593805671603572,0.005600323785246889,0.007602637206635287,162.0,306.51900818801136,313.65216998333335,0.004851112308290397,0.00609070693744187,0.0073656162878323606,149.0,285.8117921027419,292.8040707333333,0.005074296817083525,0.0062403240385505675,0.007515152463788355,151.0,293.042509001984,307.0263743333333,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
256.0,seed_256,50.0,N_50,5000.0,0.00|0.20|0.60|1.00,1.0,1193.389924302184,1210.013117475,200.0,,,,,,,,,,1114.6457783063684,32.7266538358667,1138.7734356166666,51.13423000048291,0.005058266284904939,0.0105234212375426,0.005625547919917454,0.024655404283488336,0.0,632.0,0.02686725488426002,0.004515682058663204,0.005575949811857519,0.009095979872421237,163.0,287.0493526156945,288.66083333333336,0.005147088777366363,0.006260314532227179,0.0105234212375426,166.0,286.8082334312009,294.85336488333337,0.005263477043414302,0.006436899668785902,0.008966946311716389,153.0,271.86357630443575,276.7824220666667,0.005340262612084098,0.006544739647957396,0.009687384036896052,150.0,268.92461595503727,278.47681533333326,2.845899909734726,-0.00025923363864421844,5.707978427410126,0.7830087691545486,0.0,0.0,,0.0,0.0051661658662093815,1000.0,4500.0,,deepcfr_rl_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.01947624420647065,0.010564499633082858,0.75,0.0004659856812089311,0.02,0.02,7.217099325247182e-05,0.02,1172.7472825162974,1199.7945159166668,0.004091757646520992,0.004574657212830348,0.0255370889335561,0.004007730156046295,0.004935047281146275,0.00814984218515012,157.0,304.30788283676975,305.91316666666665,0.0032505623477016134,0.004085179097881659,0.006813437936300054,160.0,292.74289979488117,297.5006725166667,0.0049272880650199705,0.0060217807671422005,0.008976611946003167,146.0,289.9253841719812,298.4824427333333,0.004266055772972189,0.005269884358400344,0.007070479491583636,148.0,285.7711157126654,297.898234,1.0,5000.0,5000.0,0.0,1.0,ppo_finetune
42.0,seed_42,5.0,N_5,5000.0,0.00|0.20|0.60|1.00,1.0,40.05092344733983,42.190224875000006,21.0,,,,,,,,,,47.656469015307,5.940296841792201,49.105378800000004,2.861685063583758,0.0053720599237222335,0.009976854947082102,0.008029910584286523,0.041245441552993985,0.0,67.0,0.3119754222489033,0.009920081087801569,0.014793256909434402,0.009976854947082102,28.0,21.7419732592342,21.98866666666667,0.0,0.0,0.0,13.0,8.290130450506128,8.4481189,0.00019738752967828703,0.0005842670878477296,0.00019738752967828703,13.0,7.7792092021222645,8.8860084,0.006123054349625228,0.0133861647302123,0.006123054349625228,13.0,9.845156103444408,9.782584833333333,0.11716466024518013,0.0006353049642973119,0.23841234296560287,0.26768166571855545,0.0,0.0,,0.0,0.005937046184092956,2500.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.28505133990882336,0.12074397529522633,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,48.121192530895364,48.97590055,0.007301430930326357,0.009896371402800624,0.2741401651820681,0.004105449043469307,0.0068738038332604055,0.004986893044911845,27.0,19.22858649406417,19.101,0.010080474298640773,0.016325290934880984,0.010080474298640773,14.0,10.95524527296545,10.85082875,0.008947516849429711,0.01616385299618357,0.008947516849429711,12.0,9.296408684352107,9.461896424999999,0.009604086993617887,0.016790226996062203,0.009604086993617887,12.0,8.640952079513644,9.562175375,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
123.0,seed_123,5.0,N_5,5000.0,0.00|0.20|0.60|1.00,1.0,40.57367255538401,44.859543575000004,20.0,,,,,,,,,,48.129579708673326,5.483681273162298,49.292184,5.844479287159048,0.005757007159935408,0.00798469445448986,0.0077579526878478865,0.027754745045035535,0.0,66.0,0.22610076965900872,0.006966533299344431,0.010631204430217913,0.00798469445448986,27.0,20.00977169198615,20.319166666666664,0.004865872470073802,0.00907709935039534,0.004865872470073802,13.0,10.14896968866284,9.665825266666667,0.006673061321257442,0.011583772084620778,0.006673061321257442,13.0,9.020345016021507,10.279425233333333,0.003219994937394701,0.005285005003113165,0.003219994937394701,13.0,8.95049331200284,9.027766833333333,0.0927019827067852,-0.0029987751739100066,0.19860054925084114,0.35995157063007355,0.0,0.0,,0.0,0.007085308456733085,5000.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.25756570378329874,0.10574418689677707,0.75,0.0,0.0,0.0,0.0,0.0,54.12521275814046,55.60771903333333,0.011478142372980756,0.01534131353822421,0.2532452066550516,0.009013847539393896,0.01435298080673911,0.00930666373503454,25.0,20.070316695943216,20.726833333333335,0.012432489182206605,0.02119355657408306,0.012432489182206605,13.0,11.364651258087363,11.565786066666666,0.010286994841946458,0.01905865096007744,0.010286994841946458,13.0,11.282800325724713,10.972642466666665,0.016453971620917784,0.02694119074313206,0.016453971620917784,13.0,11.407444478385164,12.342457166666668,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
256.0,seed_256,5.0,N_5,5000.0,0.00|0.20|0.60|1.00,1.0,44.6710224037614,46.977883475000006,21.0,,,,,,,,,,48.53505334832238,5.39015882085041,48.458463908333336,2.5753852196386657,0.009070066143400985,0.01377491197145987,0.01311515742239958,0.06857370873237158,0.0,62.0,0.21544739813289185,0.00999170821621279,0.01687407596045348,0.011706037979223132,25.0,19.691176189017245,19.69333333333333,0.01377491197145987,0.02398671088258336,0.01377491197145987,12.0,10.271503762196991,10.284851175,0.007351137041373303,0.017591962227598568,0.007351137041373303,13.0,9.537501025154647,9.757991025,0.004307305857514165,0.007118277988234638,0.004307305857514165,12.0,9.034872371953497,8.722288375,0.41155577450990677,0.00013460502772710825,0.8342675566673279,0.57126085460186,0.0,0.0,,0.0,0.010817938557954463,5000.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.26051745285086764,0.05843278172566523,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,42.4333098830715,44.068501675,0.0041077725335969375,0.005898992130451498,0.2469737814486272,0.004266655852957954,0.007298353315086069,0.004977214341250719,26.0,18.99609818184635,18.266000000000002,0.007490331868896386,0.012691796496699501,0.007490331868896386,12.0,7.891850348069446,8.654376708333333,0.00311031015471095,0.006064470361732062,0.00311031015471095,12.0,8.415808838426244,8.904770758333333,0.0013784283852346074,0.0033587101670953575,0.0013784283852346074,12.0,7.129552514729462,8.243354208333333,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
42.0,seed_42,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,273.7361833392489,287.30790925,86.0,,,,,,,,,,283.61518219945543,17.002921591916856,289.857931825,6.179751956317236,0.007393992991728366,0.012146932788930956,0.008635023997114296,0.03967080904516775,0.0,258.0,0.05258452681467519,0.007777010993890603,0.010278122751347226,0.009758276260038482,66.0,73.58083071365392,72.98033333333332,0.0066706546897291365,0.009107553812848466,0.010111942118230655,63.0,68.06575280723915,69.80317183333334,0.007574601943294707,0.010134787803473653,0.012146932788930956,63.0,67.75251127142522,70.45475336666668,0.007529034824070252,0.010005556082685583,0.009523060011053134,66.0,74.21608740713714,76.61967329166667,2.1487701535224915,-0.00015722388963146372,4.312634229660034,0.7389679998159409,0.0,0.0,,0.0,0.007526816221756904,2500.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.05159515627664595,0.004357993894819424,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,280.67241430607146,289.15202512499997,0.008957530591864552,0.010352123966271498,0.06768898756444398,0.008457544998877782,0.011173714520120257,0.011162738450735609,63.0,68.58954110682457,70.41050000000001,0.008512480750651951,0.011303539489545702,0.013595092785253702,64.0,68.73169282502084,72.31547954166668,0.009934883180408643,0.012797431932749164,0.015434823073934088,63.0,74.24302907194277,74.023920625,0.008931870416340281,0.01176912108037524,0.011890677197240788,62.0,69.10815130228325,72.40212495833335,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
123.0,seed_123,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,277.28367920546543,287.360973075,80.0,,,,,,,,,,289.9139965830816,10.044754123165418,291.0888715666667,7.4440062572761905,0.007629016596283921,0.013468998097254142,0.008853061990375307,0.03073661595818798,0.0,257.0,0.056470220510369075,0.008236232703190693,0.010788025785949729,0.010757454798731957,64.0,70.98451315265265,68.0785,0.007489728775611757,0.00999850865663392,0.013468998097254142,63.0,68.48142046936077,70.15189535833333,0.00785795425581309,0.010283087996625983,0.010283744714542523,64.0,74.14362873876208,74.44986658333333,0.0069511573788664386,0.00930643405847148,0.011016016448388915,66.0,76.30443422230609,78.40860962500001,1.0537790060043335,0.0006235916167494082,2.1212642788887024,0.747673824429512,0.0,0.0,,0.0,0.006829407546028513,4000.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.056486930627971436,0.013129912123993134,0.75,0.0,0.0,0.0,0.0,0.0,277.44064995130515,283.35036368333334,0.008642253686691108,0.010205298651919449,0.0641440788708535,0.008150570932283142,0.01128712301563854,0.010699728937318973,63.0,70.89037927333025,68.87716666666667,0.010118883791755054,0.013415517008309513,0.013200721245252484,62.0,68.43648698617115,72.07941777500001,0.008254428704999357,0.01122347470130172,0.011827098655053799,61.0,69.80859795647929,70.02752915833334,0.008046806443093274,0.011181571365529245,0.01504604914857861,62.0,68.30518573532446,72.36625008333333,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
256.0,seed_256,20.0,N_20,5000.0,0.00|0.20|0.60|1.00,1.0,266.61715704838264,270.934885025,85.0,,,,,,,,,,290.6825785040506,27.427578127260478,292.96487283333335,14.621125071884995,0.007601958790910096,0.01345586786902691,0.009237557823408668,0.061302515498290765,0.0,260.0,0.14019415229564414,0.006694035204103053,0.009786535765827319,0.011175967293976083,65.0,72.35737996068859,71.66399999999999,0.008904715255587035,0.012378948465604089,0.01345586786902691,65.0,73.50250828581868,75.66174169166668,0.006612549809549308,0.009691605436610157,0.011347281535513508,63.0,69.07594889858429,68.85201310000001,0.008149251757539742,0.011584221632580547,0.012444643726946012,67.0,75.74674135895903,76.78711804166666,0.9820307642221451,-0.0005208341463003308,1.978210300207138,0.6553540378808975,0.0,0.0,,0.0,0.006061891796825796,5000.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.16751716123102128,0.030659391022918266,0.7176470588235294,0.0,0.0,0.0,0.0,0.0,275.80739531105104,283.25536665833334,0.006586528077762827,0.007792344398770102,0.15095927111247048,0.005852680774008825,0.008137986836849211,0.007167112382635168,65.0,67.82201620969072,68.60616666666667,0.005381554374980012,0.007654466258217196,0.007849727686232265,64.0,64.68811689040233,66.62282525833334,0.008273849930674695,0.010967430184991304,0.010663660466158268,63.0,72.7525973635151,74.939463775,0.006885191222741255,0.00926055124275971,0.009133910737314416,62.0,70.54466484744286,73.08691095833335,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
42.0,seed_42,50.0,N_50,5000.0,0.00|0.20|0.60|1.00,1.0,1139.3829319021338,1179.534260775,205.0,,,,,,,,,,1215.172547860527,110.24324943594112,1233.9795112083332,107.27646471458442,0.005634710188478919,0.008468132426706302,0.006246184609728592,0.025110158604748835,0.0,657.0,0.04556765223303003,0.005870169363970367,0.007125691495640495,0.007078850977403756,174.0,331.21969969568596,324.4865,0.0056413647083608,0.006846677236881103,0.008468132426706302,172.0,314.77660100359975,323.3034591333334,0.005153750992912704,0.006336149488126321,0.008070552428243604,157.0,288.24936379044766,292.1237360333333,0.0058515681089250276,0.007096581679872799,0.007955734258390598,154.0,280.92688337079375,294.06581604166655,3.1187662482261658,0.019345396663993597,6.213449239730835,0.7303767055273056,0.0,0.0,,0.0,0.0064626106841683155,1500.0,5000.0,,deepcfr_rl_no_distill,large,main_path,"5,5,5",17,38,0.0,0.03,0.0,0.0,0.0,0.046888224932876574,0.02386845414146827,0.7560975609756098,0.0,0.0,0.0,0.0,0.0,1180.5665702678587,1218.5978499583332,0.00552725029797662,0.006105872224406686,0.037077342213191124,0.005531603600409385,0.00659955883202213,0.006875534464703244,161.0,309.790916220439,312.5123333333334,0.00523061173129747,0.006336629292365643,0.006880359595091552,159.0,310.1625175428082,314.4753776750001,0.005828699632718442,0.007068820931276134,0.007796960776659458,146.0,286.404112477894,298.23642990833326,0.005543824943503673,0.0067798998402626865,0.008368764815187465,148.0,274.2090240267177,293.37370904166664,1.0,5000.0,5000.0,0.0,0.0,ppo_finetune
