seed,agent_count,update,risk_cycle_label,episodes,train_realized_cost,train_effective_cost,train_decisions,loss,policy_loss,value_loss,entropy,eval_realized_cost_mean,eval_realized_cost_std,eval_effective_cost_mean,eval_effective_cost_std,ce_mean_positive_regret,ce_max_agent_regret,ce_ucb95,ce_stability_band,epsilon_ce_ex_post,num_eval_decisions,risk_alpha_0p00_ce_mean_positive_regret,risk_alpha_0p00_ce_ucb95,risk_alpha_0p00_ce_max_agent_regret,risk_alpha_0p00_num_eval_decisions,risk_alpha_0p00_eval_realized_cost_mean,risk_alpha_0p00_eval_effective_cost_mean,risk_alpha_0p20_ce_mean_positive_regret,risk_alpha_0p20_ce_ucb95,risk_alpha_0p20_ce_max_agent_regret,risk_alpha_0p20_num_eval_decisions,risk_alpha_0p20_eval_realized_cost_mean,risk_alpha_0p20_eval_effective_cost_mean,risk_alpha_0p60_ce_mean_positive_regret,risk_alpha_0p60_ce_ucb95,risk_alpha_0p60_ce_max_agent_regret,risk_alpha_0p60_num_eval_decisions,risk_alpha_0p60_eval_realized_cost_mean,risk_alpha_0p60_eval_effective_cost_mean,risk_alpha_1p00_ce_mean_positive_regret,risk_alpha_1p00_ce_ucb95,risk_alpha_1p00_ce_max_agent_regret,risk_alpha_1p00_num_eval_decisions,risk_alpha_1p00_eval_realized_cost_mean,risk_alpha_1p00_eval_effective_cost_mean,mode,graph_size,topology,widths,num_nodes,num_edges,seed_label,agent_count_label,teacher_regret_updates,teacher_positive_regret_mass,teacher_max_positive_increment,deep_regret_loss,deep_regret_buffer_size,deep_strategy_loss,deep_strategy_buffer_size,deep_teacher_regret_trained,deep_teacher_strategy_trained,teacher_confidence_mean,distill_loss,distill_active_fraction,shared_teacher_snapshot,teacher_training_active,teacher_best_ce_ucb95,teacher_best_snapshot_update,teacher_freeze_update,teacher_freeze_reason_code,teacher_behavior_beta_base,teacher_behavior_beta_floor,teacher_behavior_beta_mean,teacher_beta_floor_applied_fraction,teacher_mix_active_fraction,teacher_confidence_std,teacher_student_js_mean,branching_fraction,distill_gate_mean,distill_gate_active_fraction,distill_branching_active_fraction,teacher_cf_advantage_mean,teacher_cf_advantage_positive_fraction,teacher_eval_realized_cost_mean,teacher_eval_effective_cost_mean,teacher_eval_ce_mean_positive_regret,teacher_eval_ce_ucb95,teacher_eval_confidence_mean,teacher_eval_risk_alpha_0p00_ce_mean_positive_regret,teacher_eval_risk_alpha_0p00_ce_ucb95,teacher_eval_risk_alpha_0p00_ce_max_agent_regret,teacher_eval_risk_alpha_0p00_num_eval_decisions,teacher_eval_risk_alpha_0p00_eval_realized_cost_mean,teacher_eval_risk_alpha_0p00_eval_effective_cost_mean,teacher_eval_risk_alpha_0p20_ce_mean_positive_regret,teacher_eval_risk_alpha_0p20_ce_ucb95,teacher_eval_risk_alpha_0p20_ce_max_agent_regret,teacher_eval_risk_alpha_0p20_num_eval_decisions,teacher_eval_risk_alpha_0p20_eval_realized_cost_mean,teacher_eval_risk_alpha_0p20_eval_effective_cost_mean,teacher_eval_risk_alpha_0p60_ce_mean_positive_regret,teacher_eval_risk_alpha_0p60_ce_ucb95,teacher_eval_risk_alpha_0p60_ce_max_agent_regret,teacher_eval_risk_alpha_0p60_num_eval_decisions,teacher_eval_risk_alpha_0p60_eval_realized_cost_mean,teacher_eval_risk_alpha_0p60_eval_effective_cost_mean,teacher_eval_risk_alpha_1p00_ce_mean_positive_regret,teacher_eval_risk_alpha_1p00_ce_ucb95,teacher_eval_risk_alpha_1p00_ce_max_agent_regret,teacher_eval_risk_alpha_1p00_num_eval_decisions,teacher_eval_risk_alpha_1p00_eval_realized_cost_mean,teacher_eval_risk_alpha_1p00_eval_effective_cost_mean,teacher_snapshot_shared,guided_step,guided_total,distill_lambda_current,hybrid_use_distill,hybrid_stage
42.0,5.0,5000.0,0.00|0.20|0.60|1.00,1.0,53.15610207051533,50.534631775,23.0,0.15321415476500988,-0.000734730888121593,0.31087446585297585,0.14883463829755783,51.35366576794346,3.535726611205687,51.49672906666667,4.2397746890175565,0.002820167028853006,0.006106616763262722,0.004535256393009473,0.032394857219747365,0.0,69.0,0.005376228735761786,0.008861990277421634,0.006106616763262722,30.0,23.0122033110073,21.736166666666666,0.0025618971475387556,0.005843558308445835,0.0025618971475387556,13.0,8.854457116868259,9.564407975,0.0,0.0,0.0,13.0,9.478215302528282,9.600890591666667,0.0,0.0,0.0,13.0,10.008790037539613,10.595263833333332,ppo,small,main_path,"3,3,3",11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,1.0,0.00|0.20|0.60|1.00,1.0,50.009653070634,49.962763775,23.0,0.0,0.0,0.0,0.0,46.37587254767905,1.35620319083941,48.69222296666666,2.626137977359301,0.004314267642701027,0.008764656330011224,0.006654484485622491,0.0392690974785797,0.0,62.0,0.006025701226882715,0.01106262531919499,0.008764656330011224,24.0,17.982734901222596,18.706999999999997,0.003494956285440001,0.007564627953272863,0.003494956285440001,13.0,10.358258126027708,10.057499433333335,0.004023664679501035,0.008218715222078527,0.004023664679501035,12.0,9.164559149209193,9.749336991666667,0.002242258195195854,0.005106054806051841,0.002242258195195854,13.0,8.87032037121955,10.178386541666667,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,47.0,2.7430725650000007,0.4572599999999998,0.0,23.0,0.0,23.0,0.0,0.0,2.686023446673766e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,500.0,0.00|0.20|0.60|1.00,1.0,68.37259613124552,66.21720937500001,25.0,0.0,0.0,0.0,0.0,49.1045966837198,3.9664716583318658,50.649393641666656,1.0495861486001683,0.012938955663450696,0.013890333329672442,0.019592410695451375,0.07783100749053201,0.0,60.0,0.012244740461045093,0.022273885886309193,0.012760308480457514,24.0,18.851088742087953,19.633666666666667,0.01269421552463562,0.027641489842844064,0.01269421552463562,12.0,9.627212295011075,10.125772775,0.013620748540855232,0.029596763928642807,0.013620748540855232,12.0,10.786159676693886,10.408170324999999,0.013890333329672442,0.03083396548733383,0.013890333329672442,12.0,9.840135969926882,10.481783875,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,52.0,13.978948473961182,1.8093308000000006,0.15076161473989486,10644.0,0.5385277441569737,10644.0,1.0,1.0,0.14210047526236821,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,1000.0,0.00|0.20|0.60|1.00,1.0,45.29306150580467,49.439482975000004,20.0,0.0,0.0,0.0,0.0,46.55948860056524,3.8383438815569595,47.28765415,2.050768070476029,0.00037375727632289616,0.0005962687357843431,0.0007085532415494783,0.007155224829412118,0.0,64.0,0.0001817707760748924,0.000524812316631979,0.0003635415521497848,26.0,18.532095227644678,18.795666666666666,0.0005526360380389,0.0014459198100121252,0.0005526360380389,13.0,10.281898656740088,9.799646641666667,0.00037345632175387185,0.0010095368769699792,0.00037345632175387185,13.0,9.078539579988322,9.368890299999999,0.0005962687357843431,0.0017649554579216558,0.0005962687357843431,12.0,8.666955136192154,9.323450541666666,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,42.0,5.000609408264044,0.9868308000000003,0.13895670771598817,21298.0,0.5470391171319144,21298.0,1.0,1.0,0.18516543791711626,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,1500.0,0.00|0.20|0.60|1.00,1.0,47.72077112977981,50.881495775,21.0,0.0,0.0,0.0,0.0,45.558647723504556,0.993669555967301,47.370290175,1.5798222998893021,0.00550342941456214,0.007203344511223931,0.008171134467082614,0.0392690974785797,0.0,61.0,0.004103062154490548,0.008318952572444024,0.004360846164196759,24.0,16.717000268276838,17.584333333333333,0.006353000991206369,0.01223056080457164,0.006353000991206369,13.0,9.835134373609916,10.131777308333334,0.005683879630012277,0.011161068939990988,0.005683879630012277,12.0,8.708942306992357,9.250728991666668,0.007203344511223931,0.014239612883293371,0.007203344511223931,12.0,10.297570774625449,10.403450541666666,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,41.0,6.081204797527003,0.9077599999999997,0.10639193505048752,32015.0,0.4823126324585506,32015.0,1.0,1.0,0.16328605674117513,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,2000.0,0.00|0.20|0.60|1.00,1.0,46.0658839081665,50.759538975,20.0,0.0,0.0,0.0,0.0,54.51536892142914,9.404791768774196,52.239157858333336,5.508382423724709,0.006741944984275328,0.008374675392250543,0.009528678555699938,0.033683777268278425,0.0,66.0,0.008064502229574597,0.012988311991640283,0.008374675392250543,27.0,23.107343052852894,21.186833333333336,0.00414495536099101,0.00862861570360238,0.00414495536099101,13.0,10.310325417784915,9.876796766666667,0.007073117317397473,0.013645914366163863,0.007073117317397473,13.0,10.131031840975723,10.100390591666667,0.0062609126111236296,0.012403232685870116,0.0062609126111236296,13.0,10.966668609815619,11.075137166666666,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,38.0,6.253294484999998,1.3321390050000002,0.12914570420980453,42664.0,0.49624653799193247,42664.0,1.0,1.0,0.22615740942971155,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,2500.0,0.00|0.20|0.60|1.00,1.0,50.59756699485123,52.91995074999999,23.0,0.0,0.0,0.0,0.0,52.73829606815377,6.9340413918487425,56.9557139,7.410496731264911,0.010813276270662038,0.013908637096002653,0.014659359027695898,0.052158297963890314,0.0,66.0,0.009366152352659052,0.01570127489531621,0.011996871220942966,27.0,19.357564909349154,21.589499999999997,0.00773977320588335,0.01403968172004379,0.00773977320588335,13.0,10.508253022152696,11.3131301,0.013796983570567847,0.023217258198305987,0.013796983570567847,13.0,10.889033022081128,12.150723925,0.013908637096002653,0.023258690285590192,0.013908637096002653,13.0,11.983445114570797,11.902359875,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,43.0,0.3762648533333328,0.21480000000000032,0.0957572564482689,50000.0,0.4494944470269339,50000.0,1.0,1.0,0.2592594793336004,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,3000.0,0.00|0.20|0.60|1.00,1.0,44.645150899121305,48.664078974999995,20.0,0.0,0.0,0.0,0.0,54.311005201022546,0.7983665060671596,50.94162268333333,2.1988380956431453,0.005096554146015654,0.006855827115281888,0.007706010942562362,0.033683777268278425,0.0,68.0,0.005700878559479917,0.010120640748118387,0.006855827115281888,29.0,22.746517154273093,20.407500000000002,0.00494886376576567,0.010976134571709126,0.00494886376576567,14.0,11.735867484628331,10.820795175,0.004518993349228322,0.009940407362021517,0.004518993349228322,13.0,10.494020169119663,10.236223633333333,0.004434099786954943,0.009859633333323502,0.004434099786954943,12.0,9.334600393001454,9.477103875,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,41.0,2.9740101119665647,0.47064803499999996,0.12495208084583283,50000.0,0.4528494817870004,50000.0,1.0,1.0,0.28276788914162626,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,3500.0,0.00|0.20|0.60|1.00,1.0,48.380444834970795,50.059334975,20.0,0.0,0.0,0.0,0.0,47.770256077444294,4.072548431023327,48.72698830833334,2.6705608386114927,0.0075584781289130595,0.010309040332161144,0.010463869331015337,0.03883189579811797,0.0,63.0,0.0070262667260949695,0.011496470429347875,0.008353429457384645,26.0,19.892493715428195,18.9405,0.007732360263142697,0.01501343134145644,0.007732360263142697,12.0,8.037646732291295,9.062592774999999,0.010309040332161144,0.018236330796366964,0.010309040332161144,12.0,9.556004652801859,10.443395658333333,0.005923413853800571,0.01109854681765594,0.005923413853800571,13.0,10.284110976922946,10.280499874999999,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,40.0,6.437346918696216,0.9170876449999996,0.11349157243967056,50000.0,0.4295393228530884,50000.0,1.0,1.0,0.277336193629815,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,5.0,4000.0,0.00|0.20|0.60|1.00,1.0,48.74290026703656,50.429510975,22.0,0.0,0.0,0.0,0.0,49.90206500501696,6.85677834707023,51.184622149999996,4.236968721846257,0.002410986422348895,0.004200425192002661,0.004576047847157386,0.04399513765652691,0.0,65.0,0.001973039151212931,0.005286524714923321,0.003496608747040673,26.0,18.73743110107269,20.003833333333333,0.0007175252664012358,0.0017077902386528133,0.0007175252664012358,13.0,10.053207827216516,10.268718641666666,0.0031909033509147167,0.009432285189091654,0.0031909033509147167,13.0,11.152473252839835,10.971890299999998,0.004200425192002661,0.010287868767859122,0.004200425192002661,13.0,9.958952823887914,9.940179875,deepcfr,small,main_path,"3,3,3",11,19,seed_42,N_5,47.0,0.8781379821834632,0.12954666666666625,0.11130176782608033,50000.0,0.4175493163721902,50000.0,1.0,1.0,0.32302350001442376,0.0,0.0,1.0,1.0,0.0017649554579216558,1000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
