graph_size,mode,agent_count,risk_alpha_label,risk_alpha,num_seeds,final_update,risk_ce_mean_positive_regret_mean,risk_ce_mean_positive_regret_std,risk_ce_mean_positive_regret_stderr,risk_ce_mean_positive_regret_ci95,risk_ce_ucb95_mean,risk_eval_realized_cost_mean,risk_eval_realized_cost_std,risk_eval_realized_cost_stderr,risk_eval_realized_cost_ci95,risk_eval_effective_cost_mean,risk_num_eval_decisions_mean,widths,num_nodes,num_edges,topology
medium,deepcfr_rl_distill,5,0p20,0.2,3,5000,0.0036386941154777294,0.005191930560724466,0.002997562506848115,0.005875222513422306,0.0065085516056498545,8.597811108138531,1.7365248072584094,1.0025830649251057,1.9650628072532073,8.660998805555556,12.666666666666666,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,5,0p60,0.6,3,5000,0.004259540334944735,0.004245158830143399,0.0024509435933360085,0.004803849442938576,0.007891455095331157,8.519799735979179,0.6340715384785073,0.36608137342604635,0.7175194919150508,8.768689880555556,12.333333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,5,1p00,1.0,3,5000,0.00433488186129606,0.004450810132893497,0.002569676428337975,0.00503656579954243,0.007637552394002822,8.96471468734267,0.6086066379468602,0.35137920624921287,0.6887032442484572,9.36381551388889,12.666666666666666,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,5,0p00,0.0,3,5000,0.002304837120021245,0.0012519302362721464,0.0007228022589183555,0.0014166924274799768,0.004071512402404946,19.013144939417344,0.5243583878881515,0.3027384563990625,0.5933673745421625,18.74133333333333,26.333333333333332,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,5,0p20,0.2,3,5000,0.0021662011726435973,0.0016939848515273896,0.0009780226100324866,0.0019169243156636738,0.004624568640611138,8.31645973363703,0.42834127466782507,0.24730295023449625,0.48471378245961266,8.85248721111111,13.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,5,0p60,0.6,3,5000,0.0027598240498638445,0.0011665014799318986,0.0006734799434487786,0.001320020689159606,0.005374178398672482,8.39368021262188,0.6468762899058532,0.37347420010953075,0.7320094322146803,8.771131938888887,12.333333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,5,1p00,1.0,3,5000,0.0021947500159797046,0.0012387098742346217,0.0007151694793372064,0.0014017321795009245,0.004667163617886957,8.73529478481346,0.6842044585956241,0.39502562835092575,0.7742502315678145,9.338414555555554,13.0,"4,4,4",14,29,main_path
medium,ppo,5,0p00,0.0,3,5000,0.004527967076772805,0.001531802943660569,0.0008843868418678907,0.001733398210061066,0.007614445625645371,17.887595114385487,2.597930754660966,1.4999160205395163,2.939835400257452,18.414888888888893,26.0,"4,4,4",14,29,main_path
medium,ppo,5,0p20,0.2,3,5000,0.005148183657810239,0.0031161551797108853,0.0017991130318427263,0.0035262615424117437,0.010120172256020918,8.541329529745331,1.0658082465165148,0.6153446780308329,1.2060755689404326,8.922705169444447,12.666666666666666,"4,4,4",14,29,main_path
medium,ppo,5,0p60,0.6,3,5000,0.008292783976311568,0.0013294382370147102,0.0007675515240114245,0.001504400987062392,0.01467635401272468,9.014260203305593,0.5637098817191596,0.3254580519554089,0.6378977818326014,9.777540372222221,12.333333333333334,"4,4,4",14,29,main_path
medium,ppo,5,1p00,1.0,3,5000,0.0070088649742901755,0.0015109987774848525,0.000872375550926075,0.001709856079815107,0.01278506933005566,8.97807036581878,0.4600726882384221,0.2656230904012478,0.5206212571864457,9.310350583333333,12.333333333333334,"4,4,4",14,29,main_path
medium,deepcfr,20,0p00,0.0,3,5000,0.007604184082700863,0.0031320332806907083,0.0018082802577176474,0.003544229305126589,0.010220298050487435,75.88845826533998,4.676437343995386,2.699942359404155,5.291887024432143,75.63361111111112,66.33333333333333,"4,4,4",14,29,main_path
medium,deepcfr,20,0p20,0.2,3,5000,0.007209608054471015,0.0006863058400944326,0.000396238861524933,0.0007766281685888686,0.009785775081063519,70.85898312557784,7.230638483531295,4.174611074879661,8.182237706764136,71.92145891111112,64.66666666666667,"4,4,4",14,29,main_path
medium,deepcfr,20,0p60,0.6,3,5000,0.0074961471802203325,0.002165152690791023,0.0012500514888648397,0.0024501009181750856,0.009966505632531203,74.58277785138013,3.2970978753565507,1.9035803458816478,3.7310174779280296,75.397686125,63.666666666666664,"4,4,4",14,29,main_path
medium,deepcfr,20,1p00,1.0,3,5000,0.007638747005999099,0.0027152421895780777,0.0015676458090679321,0.0030725857857731467,0.010283751547160202,71.34307691414018,2.144915255865744,1.2383674003630223,2.4272001047115235,73.87233230555556,62.666666666666664,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,20,0p00,0.0,3,5000,0.006174681021467906,0.0015615271826224504,0.0009015481392339897,0.0017670343528986198,0.008603911076311631,70.72463409645007,2.9052607842088314,1.6773530958290321,3.287612067824903,70.40011111111112,64.66666666666667,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,20,0p20,0.2,3,5000,0.006394955338108676,0.0006520711254676272,0.00037647343981951685,0.000737887942046253,0.00891635747769211,70.44861777709282,2.1049572651068105,1.2152976436420755,2.381983381538468,71.41532638333335,65.33333333333333,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,20,0p60,0.6,3,5000,0.00850153643849498,0.0013606895271231073,0.0007855944647680306,0.00153976515094534,0.011423072771609227,71.89665519483283,3.9322047111663676,2.270259448500617,4.449708519061209,75.2450748611111,63.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,20,1p00,1.0,3,5000,0.009277753398364537,0.001963627310310585,0.001133700756195917,0.0022220534821439973,0.012164713328378679,75.24420028391152,7.017363886498808,4.0514769288716455,7.940894780588425,78.36839250000001,62.333333333333336,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,20,0p00,0.0,3,5000,0.007141657236832074,0.002160874100420897,0.0012475812435628953,0.002445259237383275,0.00958614737751731,72.64457464052948,2.8791157024262373,1.6622582258238667,3.258026122614779,70.61622222222222,65.33333333333333,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,20,0p20,0.2,3,5000,0.007302023536445494,0.0019594440822304194,0.001131285568337752,0.0022173197139419938,0.009866213946567932,68.01773486059528,0.992870313441531,0.573233942735856,1.1235385277622778,70.11931698055555,62.333333333333336,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,20,0p60,0.6,3,5000,0.007855957943527357,0.002727267480716558,0.0015745886141438172,0.0030861936837218817,0.010256498152386431,70.65307219608947,5.702142971160237,3.2921337793570955,6.452582207539907,72.89191907222222,62.666666666666664,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,20,1p00,1.0,3,5000,0.007434707804857704,0.001763626846965115,0.00101823043484536,0.0019957316522969054,0.009868971413780857,69.31486202554498,4.300371148852999,2.4828204404055794,4.866328063194936,73.32643447222222,62.333333333333336,"4,4,4",14,29,main_path
